shdL_X,shdL_Y,shdL_Z,shdR_X,shdR_Y,shdR_Z,wstL_X,wstL_Y,wstL_Z,wstR_X,wstR_Y,wstR_Z,elbL_X,elbL_Y,elbL_Z,elbR_X,elbR_Y,elbR_Z,t3L_X,t3L_Y,t3L_Z,t3R_X,t3R_Y,t3R_Z,t4L_X,t4L_Y,t4L_Z,t4R_X,t4R_Y,t4R_Z,t5L_X,t5L_Y,t5L_Z,t5R_X,t5R_Y,t5R_Z,mcp3L_X,mcp3L_Y,mcp3L_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,mcp4L_X,mcp4L_Y,mcp4L_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,mcp5L_X,mcp5L_Y,mcp5L_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ankL_X,ankL_Y,ankL_Z,ankR_X,ankR_Y,ankR_Z,lmb_X,lmb_Y,lmb_Z,str_X,str_Y,str_Z
2.5,0,-0.05,2.5,0,0.05,2.5,-7.146096363,-49.53669828,2.5,-7.146096363,49.53669828,1.25,-3.573048182,-24.79334914,1.25,-3.573048182,24.79334914,2.5,-14.29219273,-99.02339656,2.5,-14.29219273,99.02339656,-2.5,-14.29219273,-99.02339656,-2.5,-14.29219273,99.02339656,-2.5,-7.146096363,-49.53669828,-2.5,-7.146096363,49.53669828,2.5,-10.71914454,-74.28004742,2.5,-10.71914454,74.28004742,0,-10.71914454,-74.28004742,0,-10.71914454,74.28004742,0,-7.146096363,-49.53669828,0,-7.146096363,49.53669828,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-9.041357052,-49.22574466,2.5,-9.041357052,49.22574466,1.25,-4.520678526,-24.63787233,1.25,-4.520678526,24.63787233,2.5,-18.0827141,-98.40148932,2.5,-18.0827141,98.40148932,-2.5,-18.0827141,-98.40148932,-2.5,-18.0827141,98.40148932,-2.5,-9.041357052,-49.22574466,-2.5,-9.041357052,49.22574466,2.5,-13.56203558,-73.81361699,2.5,-13.56203558,73.81361699,0,-13.56203558,-73.81361699,0,-13.56203558,73.81361699,0,-9.041357052,-49.22574466,0,-9.041357052,49.22574466,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-10.90110146,-48.84719241,2.5,-10.90110146,48.84719241,1.25,-5.450550732,-24.4485962,1.25,-5.450550732,24.4485962,2.5,-21.80220293,-97.64438482,2.5,-21.80220293,97.64438482,-2.5,-21.80220293,-97.64438482,-2.5,-21.80220293,97.64438482,-2.5,-10.90110146,-48.84719241,-2.5,-10.90110146,48.84719241,2.5,-16.35165219,-73.24578861,2.5,-16.35165219,73.24578861,0,-16.35165219,-73.24578861,0,-16.35165219,73.24578861,0,-10.90110146,-48.84719241,0,-10.90110146,48.84719241,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-12.71857752,-48.40532841,2.5,-12.71857752,48.40532841,1.25,-6.35928876,-24.22766421,1.25,-6.35928876,24.22766421,2.5,-25.43715504,-96.76065682,2.5,-25.43715504,96.76065682,-2.5,-25.43715504,-96.76065682,-2.5,-25.43715504,96.76065682,-2.5,-12.71857752,-48.40532841,-2.5,-12.71857752,48.40532841,2.5,-19.07786628,-72.58299262,2.5,-19.07786628,72.58299262,0,-19.07786628,-72.58299262,0,-19.07786628,72.58299262,0,-12.71857752,-48.40532841,0,-12.71857752,48.40532841,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-14.48749421,-47.90512001,2.5,-14.48749421,47.90512001,1.25,-7.243747106,-23.97756001,1.25,-7.243747106,23.97756001,2.5,-28.97498842,-95.76024003,2.5,-28.97498842,95.76024003,-2.5,-28.97498842,-95.76024003,-2.5,-28.97498842,95.76024003,-2.5,-14.48749421,-47.90512001,-2.5,-14.48749421,47.90512001,2.5,-21.73124132,-71.83268002,2.5,-21.73124132,71.83268002,0,-21.73124132,-71.83268002,0,-21.73124132,71.83268002,0,-14.48749421,-47.90512001,0,-14.48749421,47.90512001,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-16.20207664,-47.35214279,2.5,-16.20207664,47.35214279,1.25,-8.101038319,-23.7010714,1.25,-8.101038319,23.7010714,2.5,-32.40415327,-94.65428558,2.5,-32.40415327,94.65428558,-2.5,-32.40415327,-94.65428558,-2.5,-32.40415327,94.65428558,-2.5,-16.20207664,-47.35214279,-2.5,-16.20207664,47.35214279,2.5,-24.30311496,-71.00321419,2.5,-24.30311496,71.00321419,0,-24.30311496,-71.00321419,0,-24.30311496,71.00321419,0,-16.20207664,-47.35214279,0,-16.20207664,47.35214279,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-17.85710976,-46.75250134,2.5,-17.85710976,46.75250134,1.25,-8.928554878,-23.40125067,1.25,-8.928554878,23.40125067,2.5,-35.71421951,-93.45500267,2.5,-35.71421951,93.45500267,-2.5,-35.71421951,-93.45500267,-2.5,-35.71421951,93.45500267,-2.5,-17.85710976,-46.75250134,-2.5,-17.85710976,46.75250134,2.5,-26.78566463,-70.10375201,2.5,-26.78566463,70.10375201,0,-26.78566463,-70.10375201,0,-26.78566463,70.10375201,0,-17.85710976,-46.75250134,0,-17.85710976,46.75250134,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-19.44797015,-46.11274479,2.5,-19.44797015,46.11274479,1.25,-9.723985073,-23.08137239,1.25,-9.723985073,23.08137239,2.5,-38.89594029,-92.17548957,2.5,-38.89594029,92.17548957,-2.5,-38.89594029,-92.17548957,-2.5,-38.89594029,92.17548957,-2.5,-19.44797015,-46.11274479,-2.5,-19.44797015,46.11274479,2.5,-29.17195522,-69.14411718,2.5,-29.17195522,69.14411718,0,-29.17195522,-69.14411718,0,-29.17195522,69.14411718,0,-19.44797015,-46.11274479,0,-19.44797015,46.11274479,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-20.97064541,-45.43977893,2.5,-20.97064541,45.43977893,1.25,-10.4853227,-22.74488946,1.25,-10.4853227,22.74488946,2.5,-41.94129082,-90.82955786,2.5,-41.94129082,90.82955786,-2.5,-41.94129082,-90.82955786,-2.5,-41.94129082,90.82955786,-2.5,-20.97064541,-45.43977893,-2.5,-20.97064541,45.43977893,2.5,-31.45596811,-68.13466839,2.5,-31.45596811,68.13466839,0,-31.45596811,-68.13466839,0,-31.45596811,68.13466839,0,-20.97064541,-45.43977893,0,-20.97064541,45.43977893,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-22.42174121,-44.74077669,2.5,-22.42174121,44.74077669,1.25,-11.21087061,-22.39538834,1.25,-11.21087061,22.39538834,2.5,-44.84348242,-89.43155338,2.5,-44.84348242,89.43155338,-2.5,-44.84348242,-89.43155338,-2.5,-44.84348242,89.43155338,-2.5,-22.42174121,-44.74077669,-2.5,-22.42174121,44.74077669,2.5,-33.63261182,-67.08616503,2.5,-33.63261182,67.08616503,0,-33.63261182,-67.08616503,0,-33.63261182,67.08616503,0,-22.42174121,-44.74077669,0,-22.42174121,44.74077669,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-23.79847622,-44.0230887,2.5,-23.79847622,44.0230887,1.25,-11.89923811,-22.03654435,1.25,-11.89923811,22.03654435,2.5,-47.59695243,-87.9961774,2.5,-47.59695243,87.9961774,-2.5,-47.59695243,-87.9961774,-2.5,-47.59695243,87.9961774,-2.5,-23.79847622,-44.0230887,-2.5,-23.79847622,44.0230887,2.5,-35.69771433,-66.00963305,2.5,-35.69771433,66.00963305,0,-35.69771433,-66.00963305,0,-35.69771433,66.00963305,0,-23.79847622,-44.0230887,0,-23.79847622,44.0230887,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-25.09866555,-43.29415553,2.5,-25.09866555,43.29415553,1.25,-12.54933277,-21.67207777,1.25,-12.54933277,21.67207777,2.5,-50.19733109,-86.53831107,2.5,-50.19733109,86.53831107,-2.5,-50.19733109,-86.53831107,-2.5,-50.19733109,86.53831107,-2.5,-25.09866555,-43.29415553,-2.5,-25.09866555,43.29415553,2.5,-37.64799832,-64.9162333,2.5,-37.64799832,64.9162333,0,-37.64799832,-64.9162333,0,-37.64799832,64.9162333,0,-25.09866555,-43.29415553,0,-25.09866555,43.29415553,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-26.32069358,-42.56142305,2.5,-26.32069358,42.56142305,1.25,-13.16034679,-21.30571152,1.25,-13.16034679,21.30571152,2.5,-52.64138715,-85.0728461,2.5,-52.64138715,85.0728461,-2.5,-52.64138715,-85.0728461,-2.5,-52.64138715,85.0728461,-2.5,-26.32069358,-42.56142305,-2.5,-26.32069358,42.56142305,2.5,-39.48104036,-63.81713457,2.5,-39.48104036,63.81713457,0,-39.48104036,-63.81713457,0,-39.48104036,63.81713457,0,-26.32069358,-42.56142305,0,-26.32069358,42.56142305,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-27.46347719,-41.83226203,2.5,-27.46347719,41.83226203,1.25,-13.7317386,-20.94113102,1.25,-13.7317386,20.94113102,2.5,-54.92695439,-83.61452406,2.5,-54.92695439,83.61452406,-2.5,-54.92695439,-83.61452406,-2.5,-54.92695439,83.61452406,-2.5,-27.46347719,-41.83226203,-2.5,-27.46347719,41.83226203,2.5,-41.19521579,-62.72339305,2.5,-41.19521579,62.72339305,0,-41.19521579,-62.72339305,0,-41.19521579,62.72339305,0,-27.46347719,-41.83226203,0,-27.46347719,41.83226203,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-28.52642072,-41.11389316,2.5,-28.52642072,41.11389316,1.25,-14.26321036,-20.58194658,1.25,-14.26321036,20.58194658,2.5,-57.05284143,-82.17778631,2.5,-57.05284143,82.17778631,-2.5,-57.05284143,-82.17778631,-2.5,-57.05284143,82.17778631,-2.5,-28.52642072,-41.11389316,-2.5,-28.52642072,41.11389316,2.5,-42.78963107,-61.64583973,2.5,-42.78963107,61.64583973,0,-42.78963107,-61.64583973,0,-42.78963107,61.64583973,0,-28.52642072,-41.11389316,0,-28.52642072,41.11389316,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-29.50936394,-40.413318,2.5,-29.50936394,40.413318,1.25,-14.75468197,-20.231659,1.25,-14.75468197,20.231659,2.5,-59.01872787,-80.776636,2.5,-59.01872787,80.776636,-2.5,-59.01872787,-80.776636,-2.5,-59.01872787,80.776636,-2.5,-29.50936394,-40.413318,-2.5,-29.50936394,40.413318,2.5,-44.26404591,-60.594977,2.5,-44.26404591,60.594977,0,-44.26404591,-60.594977,0,-44.26404591,60.594977,0,-29.50936394,-40.413318,0,-29.50936394,40.413318,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-30.41252474,-39.73725663,2.5,-30.41252474,39.73725663,1.25,-15.20626237,-19.89362832,1.25,-15.20626237,19.89362832,2.5,-60.82504947,-79.42451327,2.5,-60.82504947,79.42451327,-2.5,-60.82504947,-79.42451327,-2.5,-60.82504947,79.42451327,-2.5,-30.41252474,-39.73725663,-2.5,-30.41252474,39.73725663,2.5,-45.6187871,-59.58088495,2.5,-45.6187871,59.58088495,0,-45.6187871,-59.58088495,0,-45.6187871,59.58088495,0,-30.41252474,-39.73725663,0,-30.41252474,39.73725663,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-31.23643782,-39.09209206,2.5,-31.23643782,39.09209206,1.25,-15.61821891,-19.57104603,1.25,-15.61821891,19.57104603,2.5,-62.47287565,-78.13418411,2.5,-62.47287565,78.13418411,-2.5,-62.47287565,-78.13418411,-2.5,-62.47287565,78.13418411,-2.5,-31.23643782,-39.09209206,-2.5,-31.23643782,39.09209206,2.5,-46.85465674,-58.61313808,2.5,-46.85465674,58.61313808,0,-46.85465674,-58.61313808,0,-46.85465674,58.61313808,0,-31.23643782,-39.09209206,0,-31.23643782,39.09209206,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-31.98189117,-38.48382153,2.5,-31.98189117,38.48382153,1.25,-15.99094559,-19.26691076,1.25,-15.99094559,19.26691076,2.5,-63.96378234,-76.91764305,2.5,-63.96378234,76.91764305,-2.5,-63.96378234,-76.91764305,-2.5,-63.96378234,76.91764305,-2.5,-31.98189117,-38.48382153,-2.5,-31.98189117,38.48382153,2.5,-47.97283676,-57.70073229,2.5,-47.97283676,57.70073229,0,-47.97283676,-57.70073229,0,-47.97283676,57.70073229,0,-31.98189117,-38.48382153,0,-31.98189117,38.48382153,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-32.64986163,-37.91801468,2.5,-32.64986163,37.91801468,1.25,-16.32493081,-18.98400734,1.25,-16.32493081,18.98400734,2.5,-65.29972326,-75.78602936,2.5,-65.29972326,75.78602936,-2.5,-65.29972326,-75.78602936,-2.5,-65.29972326,75.78602936,-2.5,-32.64986163,-37.91801468,-2.5,-32.64986163,37.91801468,2.5,-48.97479244,-56.85202202,2.5,-48.97479244,56.85202202,0,-48.97479244,-56.85202202,0,-48.97479244,56.85202202,0,-32.64986163,-37.91801468,0,-32.64986163,37.91801468,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.2414512,-37.39977807,2.5,-33.2414512,37.39977807,1.25,-16.6207256,-18.72488903,1.25,-16.6207256,18.72488903,2.5,-66.48290241,-74.74955614,2.5,-66.48290241,74.74955614,-2.5,-66.48290241,-74.74955614,-2.5,-66.48290241,74.74955614,-2.5,-33.2414512,-37.39977807,-2.5,-33.2414512,37.39977807,2.5,-49.86217681,-56.0746671,2.5,-49.86217681,56.0746671,0,-49.86217681,-56.0746671,0,-49.86217681,56.0746671,0,-33.2414512,-37.39977807,0,-33.2414512,37.39977807,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.7578254,-36.93372574,2.5,-33.7578254,36.93372574,1.25,-16.8789127,-18.49186287,1.25,-16.8789127,18.49186287,2.5,-67.5156508,-73.81745148,2.5,-67.5156508,73.81745148,-2.5,-67.5156508,-73.81745148,-2.5,-67.5156508,73.81745148,-2.5,-33.7578254,-36.93372574,-2.5,-33.7578254,36.93372574,2.5,-50.6367381,-55.37558861,2.5,-50.6367381,55.37558861,0,-50.6367381,-55.37558861,0,-50.6367381,55.37558861,0,-33.7578254,-36.93372574,0,-33.7578254,36.93372574,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.20015482,-36.52395523,2.5,-34.20015482,36.52395523,1.25,-17.10007741,-18.28697762,1.25,-17.10007741,18.28697762,2.5,-68.40030964,-72.99791047,2.5,-68.40030964,72.99791047,-2.5,-68.40030964,-72.99791047,-2.5,-68.40030964,72.99791047,-2.5,-34.20015482,-36.52395523,-2.5,-34.20015482,36.52395523,2.5,-51.30023223,-54.76093285,2.5,-51.30023223,54.76093285,0,-51.30023223,-54.76093285,0,-51.30023223,54.76093285,0,-34.20015482,-36.52395523,0,-34.20015482,36.52395523,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.56956128,-36.17402847,2.5,-34.56956128,36.17402847,1.25,-17.28478064,-18.11201424,1.25,-17.28478064,18.11201424,2.5,-69.13912255,-72.29805695,2.5,-69.13912255,72.29805695,-2.5,-69.13912255,-72.29805695,-2.5,-69.13912255,72.29805695,-2.5,-34.56956128,-36.17402847,-2.5,-34.56956128,36.17402847,2.5,-51.85434191,-54.23604271,2.5,-51.85434191,54.23604271,0,-51.85434191,-54.23604271,0,-51.85434191,54.23604271,0,-34.56956128,-36.17402847,0,-34.56956128,36.17402847,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.86706935,-35.88695683,2.5,-34.86706935,35.88695683,1.25,-17.43353468,-17.96847842,1.25,-17.43353468,17.96847842,2.5,-69.7341387,-71.72391366,2.5,-69.7341387,71.72391366,-2.5,-69.7341387,-71.72391366,-2.5,-69.7341387,71.72391366,-2.5,-34.86706935,-35.88695683,-2.5,-34.86706935,35.88695683,2.5,-52.30060403,-53.80543525,2.5,-52.30060403,53.80543525,0,-52.30060403,-53.80543525,0,-52.30060403,53.80543525,0,-34.86706935,-35.88695683,0,-34.86706935,35.88695683,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.0935643,-35.66518981,2.5,-35.0935643,35.66518981,1.25,-17.54678215,-17.8575949,1.25,-17.54678215,17.8575949,2.5,-70.1871286,-71.28037961,2.5,-70.1871286,71.28037961,-2.5,-70.1871286,-71.28037961,-2.5,-70.1871286,71.28037961,-2.5,-35.0935643,-35.66518981,-2.5,-35.0935643,35.66518981,2.5,-52.64034645,-53.47278471,2.5,-52.64034645,53.47278471,0,-52.64034645,-53.47278471,0,-52.64034645,53.47278471,0,-35.0935643,-35.66518981,0,-35.0935643,35.66518981,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.24975706,-35.5106067,2.5,-35.24975706,35.5106067,1.25,-17.62487853,-17.78030335,1.25,-17.62487853,17.78030335,2.5,-70.49951412,-70.97121339,2.5,-70.49951412,70.97121339,-2.5,-70.49951412,-70.97121339,-2.5,-70.49951412,70.97121339,-2.5,-35.24975706,-35.5106067,-2.5,-35.24975706,35.5106067,2.5,-52.87463559,-53.24091004,2.5,-52.87463559,53.24091004,0,-52.87463559,-53.24091004,0,-52.87463559,53.24091004,0,-35.24975706,-35.5106067,0,-35.24975706,35.5106067,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.33615695,-35.42451076,2.5,-35.33615695,35.42451076,1.25,-17.66807848,-17.73725538,1.25,-17.66807848,17.73725538,2.5,-70.67231391,-70.79902153,2.5,-70.67231391,70.79902153,-2.5,-70.67231391,-70.79902153,-2.5,-70.67231391,70.79902153,-2.5,-35.33615695,-35.42451076,-2.5,-35.33615695,35.42451076,2.5,-53.00423543,-53.11176615,2.5,-53.00423543,53.11176615,0,-53.00423543,-53.11176615,0,-53.00423543,53.11176615,0,-35.33615695,-35.42451076,0,-35.33615695,35.42451076,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.3530525,-35.40762548,2.5,-35.3530525,35.40762548,1.25,-17.67652625,-17.72881274,1.25,-17.67652625,17.72881274,2.5,-70.70610499,-70.76525095,2.5,-70.70610499,70.76525095,-2.5,-70.70610499,-70.76525095,-2.5,-70.70610499,70.76525095,-2.5,-35.3530525,-35.40762548,-2.5,-35.3530525,35.40762548,2.5,-53.02957874,-53.08643821,2.5,-53.02957874,53.08643821,0,-53.02957874,-53.08643821,0,-53.02957874,53.08643821,0,-35.3530525,-35.40762548,0,-35.3530525,35.40762548,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.30050067,-35.46009252,2.5,-35.30050067,35.46009252,1.25,-17.65025034,-17.75504626,1.25,-17.65025034,17.75504626,2.5,-70.60100135,-70.87018504,2.5,-70.60100135,70.87018504,-2.5,-70.60100135,-70.87018504,-2.5,-70.60100135,70.87018504,-2.5,-35.30050067,-35.46009252,-2.5,-35.30050067,35.46009252,2.5,-52.95075101,-53.16513878,2.5,-52.95075101,53.16513878,0,-52.95075101,-53.16513878,0,-52.95075101,53.16513878,0,-35.30050067,-35.46009252,0,-35.30050067,35.46009252,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-35.17832484,-35.58147142,2.5,-35.17832484,35.58147142,1.25,-17.58916242,-17.81573571,1.25,-17.58916242,17.81573571,2.5,-70.35664969,-71.11294284,2.5,-70.35664969,71.11294284,-2.5,-70.35664969,-71.11294284,-2.5,-70.35664969,71.11294284,-2.5,-35.17832484,-35.58147142,-2.5,-35.17832484,35.58147142,2.5,-52.76748727,-53.34720713,2.5,-52.76748727,53.34720713,0,-52.76748727,-53.34720713,0,-52.76748727,53.34720713,0,-35.17832484,-35.58147142,0,-35.17832484,35.58147142,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.98612127,-35.77074073,2.5,-34.98612127,35.77074073,1.25,-17.49306064,-17.91037037,1.25,-17.49306064,17.91037037,2.5,-69.97224254,-71.49148146,2.5,-69.97224254,71.49148146,-2.5,-69.97224254,-71.49148146,-2.5,-69.97224254,71.49148146,-2.5,-34.98612127,-35.77074073,-2.5,-34.98612127,35.77074073,2.5,-52.47918191,-53.6311111,2.5,-52.47918191,53.6311111,0,-52.47918191,-53.6311111,0,-52.47918191,53.6311111,0,-34.98612127,-35.77074073,0,-34.98612127,35.77074073,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.72327422,-36.02630092,2.5,-34.72327422,36.02630092,1.25,-17.36163711,-18.03815046,1.25,-17.36163711,18.03815046,2.5,-69.44654844,-72.00260183,2.5,-69.44654844,72.00260183,-2.5,-69.44654844,-72.00260183,-2.5,-69.44654844,72.00260183,-2.5,-34.72327422,-36.02630092,-2.5,-34.72327422,36.02630092,2.5,-52.08491133,-54.01445137,2.5,-52.08491133,54.01445137,0,-52.08491133,-54.01445137,0,-52.08491133,54.01445137,0,-34.72327422,-36.02630092,0,-34.72327422,36.02630092,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-34.38897936,-36.3459791,2.5,-34.38897936,36.3459791,1.25,-17.19448968,-18.19798955,1.25,-17.19448968,18.19798955,2.5,-68.77795872,-72.64195819,2.5,-68.77795872,72.64195819,-2.5,-68.77795872,-72.64195819,-2.5,-68.77795872,72.64195819,-2.5,-34.38897936,-36.3459791,-2.5,-34.38897936,36.3459791,2.5,-51.58346904,-54.49396865,2.5,-51.58346904,54.49396865,0,-51.58346904,-54.49396865,0,-51.58346904,54.49396865,0,-34.38897936,-36.3459791,0,-34.38897936,36.3459791,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.98227509,-36.72703614,2.5,-33.98227509,36.72703614,1.25,-16.99113754,-18.38851807,1.25,-16.99113754,18.38851807,2.5,-67.96455017,-73.40407228,2.5,-67.96455017,73.40407228,-2.5,-67.96455017,-73.40407228,-2.5,-67.96455017,73.40407228,-2.5,-33.98227509,-36.72703614,-2.5,-33.98227509,36.72703614,2.5,-50.97341263,-55.06555421,2.5,-50.97341263,55.06555421,0,-50.97341263,-55.06555421,0,-50.97341263,55.06555421,0,-33.98227509,-36.72703614,0,-33.98227509,36.72703614,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-33.50208124,-37.16617643,2.5,-33.50208124,37.16617643,1.25,-16.75104062,-18.60808822,1.25,-16.75104062,18.60808822,2.5,-67.00416247,-74.28235286,2.5,-67.00416247,74.28235286,-2.5,-67.00416247,-74.28235286,-2.5,-67.00416247,74.28235286,-2.5,-33.50208124,-37.16617643,-2.5,-33.50208124,37.16617643,2.5,-50.25312185,-55.72426465,2.5,-50.25312185,55.72426465,0,-50.25312185,-55.72426465,0,-50.25312185,55.72426465,0,-33.50208124,-37.16617643,0,-33.50208124,37.16617643,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-32.94724453,-37.65956099,2.5,-32.94724453,37.65956099,1.25,-16.47362226,-18.8547805,1.25,-16.47362226,18.8547805,2.5,-65.89448905,-75.26912199,2.5,-65.89448905,75.26912199,-2.5,-65.89448905,-75.26912199,-2.5,-65.89448905,75.26912199,-2.5,-32.94724453,-37.65956099,-2.5,-32.94724453,37.65956099,2.5,-49.42086679,-56.46434149,2.5,-49.42086679,56.46434149,0,-49.42086679,-56.46434149,0,-49.42086679,56.46434149,0,-32.94724453,-37.65956099,0,-32.94724453,37.65956099,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-32.31658993,-38.20282447,2.5,-32.31658993,38.20282447,1.25,-16.15829497,-19.12641224,1.25,-16.15829497,19.12641224,2.5,-64.63317986,-76.35564895,2.5,-64.63317986,76.35564895,-2.5,-64.63317986,-76.35564895,-2.5,-64.63317986,76.35564895,-2.5,-32.31658993,-38.20282447,-2.5,-32.31658993,38.20282447,2.5,-48.4748849,-57.27923671,2.5,-48.4748849,57.27923671,0,-48.4748849,-57.27923671,0,-48.4748849,57.27923671,0,-32.31658993,-38.20282447,0,-32.31658993,38.20282447,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-31.60897702,-38.79109668,2.5,-31.60897702,38.79109668,1.25,-15.80448851,-19.42054834,1.25,-15.80448851,19.42054834,2.5,-63.21795403,-77.53219336,2.5,-63.21795403,77.53219336,-2.5,-63.21795403,-77.53219336,-2.5,-63.21795403,77.53219336,-2.5,-31.60897702,-38.79109668,-2.5,-31.60897702,38.79109668,2.5,-47.41346552,-58.16164502,2.5,-47.41346552,58.16164502,0,-47.41346552,-58.16164502,0,-47.41346552,58.16164502,0,-31.60897702,-38.79109668,0,-31.60897702,38.79109668,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
2.5,0,-0.05,2.5,0,0.05,2.5,-30.82336015,-39.41902931,2.5,-30.82336015,39.41902931,1.25,-15.41168008,-19.73451465,1.25,-15.41168008,19.73451465,2.5,-61.64672031,-78.78805862,2.5,-61.64672031,78.78805862,-2.5,-61.64672031,-78.78805862,-2.5,-61.64672031,78.78805862,-2.5,-30.82336015,-39.41902931,-2.5,-30.82336015,39.41902931,2.5,-46.23504023,-59.10354396,2.5,-46.23504023,59.10354396,0,-46.23504023,-59.10354396,0,-46.23504023,59.10354396,0,-30.82336015,-39.41902931,0,-30.82336015,39.41902931,-2.5,0,-0.05,-2.5,0,0.05,-1.25,0,0,1.25,0,0
